Group,Order,Family,Genus,Orignal_Name,Accepted_Name,Seed_Dispersal_Category,Seed_Dispersal_Orignal_Discription,Seed_Dispersal_Data_Source
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus croajingolensis,Eucalyptus croajingolensis,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus crucis,Eucalyptus crucis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cullenii,Eucalyptus cullenii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cunninghamii,Eucalyptus cunninghamii,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cupularis,Eucalyptus cupularis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus curtisii,Eucalyptus curtisii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cyanophylla,Eucalyptus cyanophylla,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cyclostoma,Eucalyptus cyclostoma,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cylindriflora,Eucalyptus cylindriflora,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cylindrocarpa,Eucalyptus cylindrocarpa,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dalrympleana,Eucalyptus dalrympleana,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dawsonii,Eucalyptus dawsonii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dealbata,Eucalyptus dealbata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus deanei,Eucalyptus deanei,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus decipiens,Eucalyptus decipiens,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus decorticans,Eucalyptus decorticans,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus deglupta,Eucalyptus deglupta,Anemochory,Wind,KEW Seed Information Database (SID)
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus delegatensis,Eucalyptus delegatensis,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dendromorpha,Eucalyptus dendromorpha,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus denticulata,Eucalyptus denticulata,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus desmondensis,Eucalyptus desmondensis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dielsii,Eucalyptus dielsii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diptera,Eucalyptus diptera,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus discreta,Eucalyptus discreta,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversicolor,Eucalyptus diversicolor,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dives,Eucalyptus dives,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dolichorhyncha,Eucalyptus dolichorhyncha,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus doratoxylon,Eucalyptus doratoxylon,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus drepanophylla,Eucalyptus drepanophylla,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus drummondii,Eucalyptus drummondii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dumosa,Eucalyptus dumosa,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dundasii,Eucalyptus dundasii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dunnii,Eucalyptus dunnii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus dwyeri,Eucalyptus dwyeri,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus ebbanoensis,Eucalyptus ebbanoensis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus effusa,Eucalyptus effusa,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus elaeophloia,Eucalyptus elaeophloia,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus elata,Eucalyptus elata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus mannifera ssp. elliptica,Eucalyptus elliptica,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus eremicola,Eucalyptus eremicola,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus eremophila,Eucalyptus eremophila,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus erythrocorys,Eucalyptus erythrocorys,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus erythronema,Eucalyptus erythronema,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus eudesmioides,Eucalyptus eudesmioides,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus eugenioides,Eucalyptus eugenioides,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus ewartiana,Eucalyptus ewartiana,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus exilis,Eucalyptus exilis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus exserta,Eucalyptus exserta,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus falcata,Eucalyptus falcata,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus falciformis,Eucalyptus falciformis,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fasciculosa,Eucalyptus fasciculosa,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fastigata,Eucalyptus fastigata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fergusonii ssp. fergusonii,Eucalyptus paniculata,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fibrosa,Eucalyptus fibrosa,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus filiformis,Eucalyptus polybractea,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus flindersii,Eucalyptus flindersii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus flocktoniae,Eucalyptus flocktoniae,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus foecunda,Eucalyptus foecunda,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus forrestiana,Eucalyptus forrestiana,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fraseri,Eucalyptus fraseri,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fraxinoides,Eucalyptus fraxinoides,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus froggattii,Eucalyptus froggattii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus fulgens,Eucalyptus fulgens,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gamophylla,Eucalyptus gamophylla,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gardneri,Eucalyptus gardneri,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gillenii,Eucalyptus gillenii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gillii,Eucalyptus gillii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gittinsii,Eucalyptus gittinsii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus glaucescens,Eucalyptus glaucescens,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globoidea,Eucalyptus globoidea,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,Eucalyptus globulus,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalpytus glomerosa,Eucalyptus glomerosa,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gomphocephala,Eucalyptus gomphocephala,Anemochory,Anemochory,Seed dispersal distance classes and dispersal modes for the European flora
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gongylocarpa,Eucalyptus gongylocarpa,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus goniantha,Eucalyptus goniantha,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus goniocalyx,Eucalyptus goniocalyx,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gracilis,Eucalyptus gracilis,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus grandis,Eucalyptus grandis,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gregsoniana,Eucalyptus gregsoniana,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus griffithsii,Eucalyptus griffithsii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus grossa,Eucalyptus grossa,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus guilfoylei,Eucalyptus guilfoylei,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gunnii,Eucalyptus gunnii,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus gypsophila,Eucalyptus gypsophila,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus haemastoma,Eucalyptus haemastoma,Anemochory,anemochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus hawkeri,Eucalyptus silvestris,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus herbertiana,Eucalyptus herbertiana,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus histophylla,Eucalyptus histophylla,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus horistes,Eucalyptus horistes,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus houseana,Eucalyptus houseana,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus howittiana,Eucalyptus howittiana,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus hypolaena,Eucalyptus hypolaena,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus ignorabilis,Eucalyptus ignorabilis,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus incrassata,Eucalyptus incrassata,Anemochory,wind,"Global Seed Mass, Plant Height Database"
Superrosidae,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus indurata,Eucalyptus indurata,Autochory,barochory,"AusTraits, a curated plant trait database for the Australian flora"
